BSPlotNumber,Species,basal_area,I,plotID,spID
BS147,LIDE,0.0193592793295837,1,41,10
BS147,UMCA,0.12033635040126683,1,41,26
BS147,LIDE,9.346238144429635e-4,1,41,10
BS147,LIDE,0.0019524998342060561,1,41,10
BS147,LIDE,0.002042820622996763,1,41,10
BS147,LIDE,0.0072892803544917185,1,41,10
BS147,LIDE,4.822344723260333e-4,0,41,10
BS147,LIDE,0.002086017521983623,1,41,10
BS147,LIDE,0.0024732188165385647,1,41,10
BS147,LIDE,4.1547562843725005e-4,1,41,10
BS147,UMCA,0.00679290871522453,1,41,26
BS147,LIDE,1.735729941108361e-4,1,41,10
BS147,LIDE,4.5238934211693025e-4,1,41,10
BS147,SESE,1.4313881527918495,0,41,24
BS147,SESE,0.23073741403555595,0,41,24
BS147,SESE,0.0035971235883603125,0,41,24
BS147,SESE,1.4287405755830367,0,41,24
BS147,ACMA,0.02688025214227767,0,41,1
BS147,LIDE,0.0011341149479459152,1,41,10
BS147,UMCA,0.1815667766178953,1,41,26
BS147,LIDE,1.5707963267948965e-4,1,41,10
BS148,LIDE,0.0017349445429449635,0,42,10
BS148,LIDE,0.036305030103047045,0,42,10
BS148,QUCH,1.3273228961416876e-4,0,42,17
BS148,LIDE,0.046376976150455926,0,42,10
BS148,LIDE,1.2973850889493037,1,42,10
BS148,UMCA,0.011309733552923255,0,42,26
BS148,LIDE,2.458296251434013e-4,1,42,10
BS148,QUPA,2.544690049407733e-4,0,42,20
BS148,LIDE,1.5393804002589983e-4,1,42,10
BS148,QUPA,0.0013854423602330987,0,42,20
BS148,LIDE,1.7671458676442585e-4,1,42,10
BS148,QUPA,0.033006357816777764,0,42,20
BS148,QUPA,0.002375829444277281,0,42,20
BS148,QUPA,0.044488093567485065,0,42,20
BS148,QUPA,0.0075429639612690945,0,42,20
BS148,LIDE,0.09621127501618741,1,42,10
BS148,LIDE,0.019105595722806328,0,42,10
BS148,LIDE,0.0011945906065275187,1,42,10
BS148,LIDE,9.621127501618741e-4,0,42,10
BS148,QUPA,0.14062082876733273,0,42,20
BS148,LIDE,1.7671458676442585e-4,0,42,10
BS148,QUPA,0.07655275898634928,0,42,20
BS148,QUPA,0.12124427067815428,0,42,20
BS148,QUCH,2.898119222936584e-4,0,42,17
BS148,QUPA,0.020106192982974676,0,42,20
BS148,QUPA,0.0012566370614359172,0,42,20
BS148,QUPA,6.157521601035993e-4,0,42,20
BS148,QUPA,0.0014522012041218817,0,42,20
BS148,QUPA,0.0011341149479459152,0,42,20
BS148,QUPA,8.55298599939821e-4,0,42,20
BS148,QUPA,0.005026548245743669,0,42,20
BS148,QUPA,0.005410607947645023,0,42,20
BS148,QUPA,0.00284706834231575,0,42,20
BS148,LIDE,0.002375829444277281,0,42,10
BS148,LIDE,0.01720336137105771,0,42,10
BS148,QUPA,1.263987602847154,0,42,20
BS149,LIDE,9.621127501618741e-4,1,43,10
BS149,QUCH,0.11945906065275187,0,43,17
BS149,UMCA,0.16463202141871952,1,43,26
BS149,QUCH,0.0380132711084365,0,43,17
BS149,QUCH,0.16045998637475228,0,43,17
BS149,QUCH,0.6390030873328175,0,43,17
BS149,ARME,0.17349445429449634,0,43,4
BS149,QUCH,0.3216990877275948,0,43,17
BS149,QUCH,0.14673279727489166,0,43,17
BS149,QUCH,0.05557163244934985,0,43,17
BS149,QUCH,0.43294288359120936,0,43,17
BS149,UMCA,0.10948843096842127,1,43,26
BS149,ARME,0.27247111624400616,0,43,4
BS149,LIDE,0.017330595873528094,1,43,10
BS151,SESE,0.2480632975201037,0,44,24
BS151,SESE,0.0038484510006474965,0,44,24
BS151,SESE,0.21482917423594058,0,44,24
BS151,LIDE,0.0012566370614359172,1,44,10
BS151,LIDE,6.157521601035993e-4,1,44,10
BS151,SESE,0.013478217882063609,0,44,24
BS151,SESE,1.7671458676442585e-4,1,44,24
BS151,LIDE,3.141592653589793e-4,1,44,10
BS151,SESE,0.0028274333882308137,1,44,24
BS151,SESE,1.3273228961416876e-4,1,44,24
BS151,LIDE,4.908738521234052e-4,1,44,10
BS151,LIDE,7.547676350249479e-4,1,44,10
BS151,LIDE,0.0014522012041218817,1,44,10
BS151,LIDE,9.503317777109126e-5,1,44,10
BS151,LIDE,0.0010752100856911068,1,44,10
BS151,UMCA,0.20268299163899908,0,44,26
BS151,LIDE,0.0015205308443374602,1,44,10
BS151,LIDE,7.924667468680252e-4,1,44,10
BS151,LIDE,2.0106192982974677e-4,1,44,10
BS151,LIDE,1.7671458676442585e-4,1,44,10
BS151,LIDE,2.835287369864788e-4,1,44,10
BS151,LIDE,7.099999397112934e-4,1,44,10
BS151,LIDE,0.04675946505603047,1,44,10
BS151,SESE,0.016741547250980007,0,44,24
BS151,SESE,0.004778362426110075,0,44,24
BS151,SESE,0.0024630086404143973,0,44,24
BS151,SESE,0.006221138852271189,0,44,24
BS151,SESE,6.60519855417254e-4,0,44,24
BS151,SESE,0.07662501561738184,0,44,24
BS151,SESE,0.008011846664817369,0,44,24
BS151,SESE,0.015393804002589986,0,44,24
BS151,SESE,0.014957122623741007,0,44,24
BS151,SESE,0.02035830579342526,0,44,24
BS151,SESE,0.0025517586328783095,0,44,24
BS151,SESE,0.004778362426110075,0,44,24
BS151,SESE,0.007853981633974483,0,44,24
BS151,SESE,0.02541548456754143,0,44,24
BS151,SESE,0.031415926535897934,0,44,24
BS151,SESE,0.0012566370614359172,0,44,24
BS151,SESE,0.03463605900582747,0,44,24
BS151,SESE,0.0013202543126711104,0,44,24
BS151,SESE,0.1403742137440259,0,44,24
BS151,SESE,4.5238934211693025e-4,0,44,24
BS152,SESE,0.15274502021569916,0,45,24
BS152,SESE,1.0028749148422018,0,45,24
BS152,SESE,0.00280701303598248,0,45,24
BS152,SESE,0.03159264112266236,0,45,24
BS152,SESE,0.1045019380290109,0,45,24
BS152,SESE,0.2618619578528335,0,45,24
BS152,SESE,0.608212337734984,0,45,24
BS152,SESE,5.30929158456675e-4,0,45,24
BS152,SESE,0.6604947226760253,0,45,24
BS152,SESE,3.8013271108436504e-4,0,45,24
BS152,LIDE,0.002206183440983432,0,45,10
BS152,SESE,4.908738521234052e-4,0,45,24
BS152,LIDE,0.0010697122985473245,0,45,10
BS152,SESE,0.002206183440983432,0,45,24
BS152,SESE,0.03517405674775472,0,45,24
BS152,SESE,0.023313759082289852,0,45,24
BS152,SESE,0.001963495408493621,0,45,24
BS152,SESE,2.0106192982974677e-4,0,45,24
BS152,SESE,0.008824733763933728,0,45,24
BS152,LIDE,0.006503882191094269,1,45,10
BS152,LIDE,4.280419990516093e-4,0,45,10
BS152,SESE,2.269800692218625e-4,1,45,24
BS152,LIDE,2.552544031041707e-4,0,45,10
BS152,LIDE,4.5553093477052005e-4,1,45,10
BS152,SESE,3.4950218271186453e-4,0,45,24
BS152,LIDE,0.002375829444277281,0,45,10
BS152,RHCA,0.0013202543126711104,0,45,21
BS152,LIDE,9.621127501618741e-4,0,45,10
BS152,SESE,4.1547562843725005e-4,0,45,24
BS152,SESE,0.002797588258021711,0,45,24
BS152,SESE,0.0012566370614359172,0,45,24
BS152,SESE,0.0014522012041218817,0,45,24
BS152,LIDE,3.141592653589793e-4,1,45,10
BS152,LIDE,0.0011945906065275187,1,45,10
BS152,SESE,7.547676350249479e-4,0,45,24
BS152,LIDE,1.7671458676442585e-4,1,45,10
BS152,LIDE,0.17634623502579247,1,45,10
BS152,SESE,1.1309733552923256e-4,0,45,24
BS152,LIDE,0.032172264967249675,0,45,10
BS152,SESE,1.7671458676442585e-4,0,45,24
BS152,LIDE,0.004317333704195773,1,45,10
BS152,LIDE,0.0059077649850756055,1,45,10
BS152,SESE,0.0017498671080495147,0,45,24
BS152,UMCA,0.2042820622996763,1,45,26
BS156,SESE,0.31547637807899687,0,46,24
BS156,SESE,1.0868920979734804,0,46,24
BS156,SESE,6.157521601035993e-4,0,46,24
BS156,SESE,0.20056712898680634,0,46,24
BS156,LIDE,0.014102609421964582,0,46,10
BS156,LIDE,0.002552544031041707,0,46,10
BS156,LIDE,0.19871280392302496,0,46,10
BS156,SESE,0.03463605900582747,0,46,24
BS156,LIDE,0.015174677915002098,0,46,10
BS156,SESE,1.0844502950834776,0,46,24
BS156,SESE,0.02216707776372958,0,46,24
BS156,LIDE,9.503317777109126e-5,1,46,10
BS156,SESE,0.009331315579325082,0,46,24
BS156,SESE,1.4893112673424111,0,46,24
BS156,LIDE,0.06990043654237289,0,46,10
BS156,LIDE,0.001880243203173491,0,46,10
BS156,SESE,0.458613622561855,0,46,24
BS156,SESE,4.374397593155579,0,46,24
BS156,LIDE,0.01149901451030204,0,46,10
BS156,UMCA,8.270242660575131e-4,1,46,26
BS156,LIDE,0.006082123377349841,0,46,10
BS156,SESE,0.013069810837096938,0,46,24
BS156,UMCA,7.602654221687301e-4,1,46,26
BS156,ACMA,0.0084948665353068,0,46,1
BS156,UMCA,6.60519855417254e-4,1,46,26
BS156,SESE,0.035968094290949534,0,46,24
BS156,SESE,0.74964998059225,0,46,24
BS156,SESE,0.0740229915020461,0,46,24
BS157,SESE,1.6083077284769218,0,47,24
BS157,LIDE,0.002496780761440488,1,47,10
BS157,LIDE,3.463605900582747e-4,1,47,10
BS157,LIDE,2.717477645355171e-4,1,47,10
BS157,LIDE,1.9006635554218252e-4,1,47,10
BS157,LIDE,9.503317777109126e-5,0,47,10
BS157,LIDE,0.035168558960610934,1,47,10
BS157,LIDE,2.269800692218625e-4,0,47,10
BS157,SESE,0.6661071779516634,0,47,24
BS157,SESE,0.2290221044466959,0,47,24
BS157,LIDE,0.0028274333882308137,1,47,10
BS157,SESE,0.2019981244405165,0,47,24
BS157,LIDE,4.908738521234052e-4,1,47,10
BS157,LIDE,0.011309733552923255,1,47,10
BS157,LIDE,6.510950774564847e-4,1,47,10
BS157,LIDE,2.0106192982974677e-4,1,47,10
BS157,LIDE,0.0030190705400997917,1,47,10
BS157,LIDE,0.01149901451030204,1,47,10
BS157,LIDE,9.621127501618741e-4,1,47,10
BS157,LIDE,0.002206183440983432,0,47,10
BS157,LIDE,0.005410607947645023,0,47,10
BS157,LIDE,2.269800692218625e-4,1,47,10
BS157,LIDE,4.908738521234052e-4,1,47,10
BS157,LIDE,1.1309733552923256e-4,1,47,10
BS157,LIDE,9.707521299592459e-4,1,47,10
BS157,LIDE,9.338384162795658e-4,1,47,10
BS157,LIDE,8.372344421816799e-4,1,47,10
BS157,LIDE,7.924667468680252e-4,0,47,10
BS157,LIDE,0.006082123377349841,1,47,10
BS157,LIDE,0.001963495408493621,1,47,10
BS157,LIDE,2.835287369864788e-4,0,47,10
BS157,LIDE,4.908738521234052e-4,1,47,10
BS157,LIDE,7.853981633974483e-5,1,47,10
BS157,LIDE,0.001040652566501619,0,47,10
BS157,LIDE,0.0014145020922788044,0,47,10
BS157,LIDE,3.141592653589793e-4,0,47,10
BS157,LIDE,4.1547562843725005e-4,1,47,10
BS157,LIDE,0.0013320352851220723,0,47,10
BS157,LIDE,0.005570829172978101,1,47,10
BS157,LIDE,1.3273228961416876e-4,0,47,10
BS157,LIDE,0.004307123528071607,0,47,10
BS157,LIDE,0.0028847674541588276,0,47,10
BS157,LIDE,0.0013202543126711104,0,47,10
BS157,LIDE,2.544690049407733e-4,1,47,10
BS157,LIDE,0.02454369260617026,0,47,10
BS157,LIDE,1.1309733552923256e-4,0,47,10
BS157,LIDE,5.128650006985338e-4,1,47,10
BS157,LIDE,0.0022902210444669595,0,47,10
BS157,LIDE,0.002640508625342221,0,47,10
BS157,LIDE,0.0012566370614359172,0,47,10
BS157,LIDE,0.0011341149479459152,0,47,10
BS157,LIDE,4.1547562843725005e-4,0,47,10
BS157,SESE,2.0462339634148883,0,47,24
BS157,LIDE,0.009503317777109124,0,47,10
BS157,LIDE,6.291039288813562e-4,0,47,10
BS157,SESE,5.30929158456675e-4,0,47,24
BS157,SESE,1.0098861642468506,0,47,24
BS157,LIDE,3.463605900582747e-4,1,47,10
BS157,TODI,1.7671458676442585e-4,0,47,25
BS157,LIDE,7.853981633974483e-5,1,47,10
BS157,SESE,9.503317777109126e-5,0,47,24
BS157,LIDE,2.2776546738526002e-4,0,47,10
BS157,LIDE,1.1309733552923256e-4,0,47,10
BS157,SESE,0.40151517608286047,0,47,24
BS157,LIDE,0.002642079421669016,0,47,10
BS157,SESE,0.0014522012041218817,0,47,24
BS157,SESE,1.5393804002589983e-4,0,47,24
BS157,LIDE,0.004071504079052372,0,47,10
BS157,LIDE,3.463605900582747e-4,0,47,10
BS157,LIDE,0.08244245981366674,0,47,10
BS157,SESE,0.362100754650923,0,47,24
BS157,LIDE,5.725552611167399e-4,0,47,10
BS157,LIDE,1.7671458676442585e-4,0,47,10
BS157,LIDE,0.007697687399458391,0,47,10
BS157,SESE,1.8724324184385037,0,47,24
BS157,SESE,0.0372113795836077,0,47,24
BS157,LIDE,0.0028274333882308137,0,47,10
BS157,SESE,0.005523705283174254,0,47,24
BS157,LIDE,9.621127501618741e-4,1,47,10
BS157,SESE,0.005033616829214246,0,47,24
BS157,SESE,0.0013854423602330987,0,47,24
BS157,SESE,5.725552611167399e-4,0,47,24
BS157,SESE,9.503317777109126e-5,0,47,24
BS157,SESE,0.015393804002589986,0,47,24
BS157,SESE,0.001017876019763093,0,47,24
BS157,SESE,9.503317777109126e-5,0,47,24
BS157,SESE,0.04944395597852295,0,47,24
BS157,LIDE,0.033006357816777764,0,47,10
BS157,SESE,0.0014019357216644452,0,47,24
BS157,LIDE,0.007238229473870884,1,47,10
BS157,LIDE,8.55298599939821e-4,0,47,10
BS157,LIDE,0.14320086173409335,0,47,10
BS159,LIDE,0.3421194399759285,0,48,10
BS159,LIDE,0.0191134497044403,0,48,10
BS159,LIDE,0.06118958551213179,1,48,10
BS159,LIDE,0.0012228649404098268,0,48,10
BS159,LIDE,9.0792027688745e-4,1,48,10
BS159,LIDE,0.2827433388230814,1,48,10
BS159,LIDE,0.019468449674295948,0,48,10
BS159,LIDE,0.12254174844408687,0,48,10
BS159,LIDE,0.023901236908511144,0,48,10
BS159,LIDE,0.001675254282526757,1,48,10
BS159,LIDE,0.3318307240354219,0,48,10
BS159,LIDE,1.5393804002589983e-4,0,48,10
BS159,LIDE,0.0639274835097353,1,48,10
BS159,LIDE,8.835729338221292e-4,0,48,10
BS159,LIDE,0.0804247719318987,0,48,10
BS159,LIDE,0.16619025137490004,0,48,10
BS159,LIDE,3.141592653589793e-4,0,48,10
BS159,LIDE,0.15343852679397912,0,48,10
BS159,LIDE,0.0011663162726452108,1,48,10
BS159,LIDE,7.484844497177681e-4,0,48,10
BS159,LIDE,1.7671458676442585e-4,0,48,10
BS159,LIDE,2.544690049407733e-4,0,48,10
BS159,LIDE,0.22668554491058857,0,48,10
BS159,LIDE,7.068583470577034e-4,1,48,10
BS159,LIDE,0.0021158626521927256,1,48,10
BS159,LIDE,0.03462113644072291,1,48,10
BS159,LIDE,0.25967226777328134,0,48,10
BS159,LIDE,1.5393804002589983e-4,0,48,10
BS159,LIDE,0.20749905317695225,0,48,10
BS159,LIDE,0.002196758663022663,0,48,10
BS159,LIDE,9.621127501618741e-4,0,48,10
BS159,LIDE,9.432631942403355e-4,0,48,10
BS159,LIDE,7.853981633974483e-5,0,48,10
BS159,LIDE,0.013182122774462773,1,48,10
BS159,LIDE,0.02692894682840831,0,48,10
BS159,LIDE,0.0012621348485796994,1,48,10
BS159,LIDE,0.05949155468286652,0,48,10
BS159,LIDE,9.0792027688745e-4,0,48,10
BS159,LIDE,5.379977419272521e-4,1,48,10
BS159,LIDE,6.67588438887831e-4,0,48,10
BS167,LIDE,4.5238934211693025e-4,0,49,10
BS167,LIDE,0.17088771779018017,0,49,10
BS167,SESE,0.004417864669110647,0,49,24
BS167,LIDE,2.835287369864788e-4,0,49,10
BS167,LIDE,9.503317777109126e-5,1,49,10
BS167,LIDE,1.3273228961416876e-4,0,49,10
BS167,UMCA,1.3273228961416876e-4,0,49,26
BS167,LIDE,1.7671458676442585e-4,1,49,10
BS167,LIDE,1.3273228961416876e-4,0,49,10
BS167,LIDE,4.3118359170519913e-4,1,49,10
BS167,LIDE,1.1309733552923256e-4,1,49,10
BS167,LIDE,9.503317777109126e-5,1,49,10
BS167,LIDE,1.1309733552923256e-4,1,49,10
BS167,LIDE,2.269800692218625e-4,1,49,10
BS167,LIDE,2.544690049407733e-4,0,49,10
BS167,LIDE,9.503317777109126e-5,0,49,10
BS167,LIDE,1.3273228961416876e-4,1,49,10
BS167,LIDE,1.3273228961416876e-4,1,49,10
BS167,LIDE,4.908738521234052e-4,1,49,10
BS167,LIDE,7.853981633974483e-5,0,49,10
BS167,LIDE,0.0026554311904467727,1,49,10
BS167,LIDE,0.006298107872284136,1,49,10
BS167,LIDE,1.5393804002589983e-4,1,49,10
BS167,LIDE,3.141592653589793e-4,0,49,10
BS167,LIDE,0.0026145904859501056,1,49,10
BS167,SESE,0.003934059400457818,0,49,24
BS167,SESE,0.9755014326533104,0,49,24
BS167,LIDE,0.004192455396215579,1,49,10
BS167,LIDE,0.005756183139539899,1,49,10
BS167,LIDE,7.853981633974483e-5,0,49,10
BS167,LIDE,0.04987592496839155,1,49,10
BS167,LIDE,2.269800692218625e-4,1,49,10
BS167,LIDE,0.0012566370614359172,0,49,10
BS167,LIDE,0.0019383626672649023,0,49,10
BS167,LIDE,0.0013854423602330987,0,49,10
BS167,SESE,0.0019352210746113128,0,49,24
BS167,LIDE,0.0017357299411083606,1,49,10
BS167,LIDE,4.5238934211693025e-4,0,49,10
BS167,SESE,4.280419990516093e-4,0,49,24
BS167,LIDE,9.503317777109126e-5,0,49,10
BS167,LIDE,0.004780718620600268,0,49,10
BS167,LIDE,3.330088212805181e-4,0,49,10
BS167,LIDE,0.0035657076618244147,1,49,10
BS167,SESE,1.3273228961416876e-4,0,49,24
BS167,LIDE,4.1547562843725005e-4,0,49,10
BS167,LIDE,2.544690049407733e-4,0,49,10
BS167,SESE,4.5238934211693025e-4,0,49,24
BS167,LIDE,2.835287369864788e-4,0,49,10
BS167,SESE,0.07076437452211008,0,49,24
BS167,LIDE,0.0030449886794919074,1,49,10
BS167,LIDE,9.440485924037328e-4,1,49,10
BS167,LIDE,1.1309733552923256e-4,0,49,10
BS167,LIDE,0.006067986210408685,1,49,10
BS167,LIDE,2.269800692218625e-4,1,49,10
BS167,LIDE,1.7671458676442585e-4,1,49,10
BS167,LIDE,0.001032013186704247,1,49,10
BS167,LIDE,0.001288052987971815,0,49,10
BS167,LIDE,1.7671458676442585e-4,0,49,10
BS167,LIDE,5.725552611167399e-4,1,49,10
BS167,LIDE,3.141592653589793e-4,1,49,10
BS167,LIDE,2.544690049407733e-4,0,49,10
BS167,LIDE,1.1309733552923256e-4,0,49,10
BS167,LIDE,2.269800692218625e-4,1,49,10
BS167,LIDE,3.8013271108436504e-4,0,49,10
BS167,LIDE,4.71238898038469e-4,0,49,10
BS167,LIDE,9.503317777109126e-5,1,49,10
BS167,LIDE,1.1309733552923256e-4,1,49,10
BS167,LIDE,2.544690049407733e-4,1,49,10
BS167,LIDE,6.848671984825749e-4,1,49,10
BS167,LIDE,1.1309733552923256e-4,0,49,10
BS167,LIDE,3.8013271108436504e-4,1,49,10
BS167,LIDE,1.5393804002589983e-4,1,49,10
BS167,LIDE,0.004264712027248144,1,49,10
BS167,LIDE,3.463605900582747e-4,0,49,10
BS167,LIDE,2.544690049407733e-4,1,49,10
BS167,LIDE,0.003959192141686537,1,49,10
BS167,LIDE,2.0106192982974677e-4,1,49,10
BS167,LIDE,7.853981633974483e-5,0,49,10
BS167,LIDE,1.7671458676442585e-4,1,49,10
BS167,LIDE,1.7671458676442585e-4,0,49,10
BS167,LIDE,3.463605900582747e-4,1,49,10
BS167,LIDE,1.5393804002589983e-4,0,49,10
BS167,LIDE,1.3273228961416876e-4,1,49,10
BS168,LIDE,2.269800692218625e-4,1,50,10
BS168,LIDE,5.230751768227006e-4,1,50,10
BS168,LIDE,0.005246459731494954,0,50,10
BS168,LIDE,8.042477193189871e-4,0,50,10
BS168,LIDE,0.030944687637859458,1,50,10
BS168,LIDE,0.0028274333882308137,0,50,10
BS168,LIDE,0.5004423579480762,0,50,10
BS168,SESE,0.711809497079761,0,50,24
BS168,LIDE,0.0025077763357280523,1,50,10
BS168,SESE,4.3118359170519913e-4,0,50,24
BS168,SESE,5.725552611167399e-4,0,50,24
BS168,LIDE,0.003358362546687489,0,50,10
BS168,LIDE,0.12377875055143785,0,50,10
BS168,SESE,0.3216990877275948,0,50,24
BS168,LIDE,0.009160884177867838,0,50,10
BS168,LIDE,4.1547562843725005e-4,0,50,10
BS168,LIDE,1.5393804002589983e-4,1,50,10
BS168,SESE,0.2367197918461543,0,50,24
BS168,LIDE,7.853981633974483e-5,1,50,10
BS168,LIDE,1.735729941108361e-4,0,50,10
BS168,LIDE,0.007465209543092746,1,50,10
BS168,SESE,0.6736085158102724,0,50,24
BS168,LIDE,0.0019045905462388118,0,50,10
BS168,LIDE,9.503317777109126e-5,0,50,10
BS168,LIDE,6.60519855417254e-4,0,50,10
BS168,LIDE,0.002948384705394021,0,50,10
BS168,LIDE,0.11702118475356622,0,50,10
BS168,LIDE,0.026374455725049713,0,50,10
BS168,LIDE,0.0010752100856911068,0,50,10
BS168,LIDE,6.848671984825749e-4,0,50,10
BS168,LIDE,2.544690049407733e-4,0,50,10
BS168,LIDE,0.0010759954838545042,0,50,10
BS168,LIDE,0.0011011282250832227,0,50,10
BS168,LIDE,0.0014741923526970103,0,50,10
BS168,LIDE,8.333074513646927e-4,1,50,10
BS168,LIDE,8.042477193189871e-4,0,50,10
BS168,LIDE,2.544690049407733e-4,0,50,10
BS168,LIDE,3.463605900582747e-4,0,50,10
BS168,LIDE,1.7671458676442585e-4,0,50,10
BS168,LIDE,1.1309733552923256e-4,0,50,10
BS168,LIDE,4.908738521234052e-4,1,50,10
BS168,LIDE,7.853981633974483e-5,0,50,10
BS168,LIDE,6.60519855417254e-4,0,50,10
BS168,LIDE,0.025759488963109506,1,50,10
BS168,LIDE,0.08193980498909237,0,50,10
BS168,LIDE,8.827875356587317e-4,0,50,10
BS168,LIDE,0.001219723347756237,0,50,10
BS168,LIDE,3.141592653589793e-4,1,50,10
BS168,LIDE,4.3118359170519913e-4,0,50,10
BS168,LIDE,7.853981633974483e-5,1,50,10
BS168,LIDE,5.568472978487908e-4,0,50,10
BS168,LIDE,9.621127501618741e-4,0,50,10
BS168,LIDE,2.544690049407733e-4,0,50,10
BS168,LIDE,8.55298599939821e-4,0,50,10
BS168,LIDE,3.8013271108436504e-4,1,50,10
BS168,LIDE,1.7671458676442585e-4,1,50,10
BS168,LIDE,1.7671458676442585e-4,0,50,10
BS168,LIDE,0.05881846845683491,0,50,10
BS175,QUAG,0.0804247719318987,0,51,16
BS175,TODI,1.7671458676442585e-4,0,51,25
BS175,LIDE,0.0012566370614359172,0,51,10
BS175,ARME,0.06616272668276445,0,51,4
BS175,ARME,0.007238229473870884,0,51,4
BS175,UMCA,0.08211023639054962,1,51,26
BS175,UMCA,0.05027255104090727,1,51,26
BS175,ARME,0.16550695497274429,0,51,4
BS175,QUAG,0.08761587751596574,0,51,16
BS175,QUAG,0.2290221044466959,0,51,16
BS175,ARME,1.3273228961416876e-4,0,51,4
BS175,QUAG,0.12068742338030551,0,51,16
BS175,ARME,2.544690049407733e-4,0,51,4
BS175,UMCA,0.0084948665353068,1,51,26
BS175,LIDE,2.269800692218625e-4,1,51,10
BS175,ARME,0.12093403840361229,0,51,4
BS175,LIDE,0.0018723892215395167,1,51,10
BS175,UMCA,0.3473227028084365,1,51,26
BS175,UMCA,0.11103723614664103,1,51,26
BS175,ARME,1.3273228961416876e-4,0,51,4
BS175,HEAR,0.00833228911548353,0,51,8
BS175,ARME,0.2365564290281676,0,51,4
BS175,LIDE,0.0202224319111575,1,51,10
BS175,LIDE,7.154977268550753e-4,1,51,10
BS175,ARME,0.62611627426779215,0,51,4
BS175,TODI,7.068583470577034e-4,0,51,25
BS175,ARME,0.012076282160399167,0,51,4
BS175,ARME,0.44194511734007097,0,51,4
BS175,LIDE,0.042638480892684065,1,51,10
BS175,LIDE,0.005156138942704249,0,51,10
BS175,LIDE,0.012867963509103793,0,51,10
BS175,LIDE,0.01227184630308513,0,51,10
BS175,LIDE,1.7671458676442585e-4,0,51,10
BS175,LIDE,0.0038484510006474965,0,51,10
BS175,LIDE,1.5393804002589983e-4,1,51,10
BS175,LIDE,0.0021142918558659306,0,51,10
BS175,LIDE,7.853981633974483e-5,0,51,10
BS175,ARME,2.0106192982974677e-4,0,51,4
BS175,LIDE,1.3273228961416876e-4,0,51,10
BS176,LIDE,0.17497414443433712,1,52,10
BS176,LIDE,0.3216990877275948,1,52,10
BS176,QUPA,7.068583470577034e-4,0,52,20
BS176,LIDE,0.02377871479502114,0,52,10
BS176,LIDE,4.908738521234052e-4,0,52,10
BS176,LIDE,0.002746537377400877,1,52,10
BS176,ARME,0.4868408325543593,0,52,4
BS176,LIDE,0.08112613249181262,0,52,10
BS176,QUPA,8.042477193189871e-4,0,52,20
BS176,LIDE,0.27237058527909125,1,52,10
BS176,QUPA,0.012667686977437443,0,52,20
BS176,QUPA,0.1930202380347203,0,52,20
BS176,QUPA,9.503317777109126e-5,0,52,20
BS176,QUPA,2.0106192982974677e-4,0,52,20
BS176,LIDE,8.042477193189871e-4,0,52,10
BS176,QUPA,0.10178760197630929,0,52,20
BS176,LIDE,4.1547562843725005e-4,1,52,10
BS176,LIDE,3.604977569994288e-4,1,52,10
BS176,LIDE,0.02746458837584537,0,52,10
BS176,QUPA,2.0106192982974677e-4,0,52,20
BS176,QUPA,0.002589457744721387,0,52,20
BS176,QUPA,9.636835464886689e-4,0,52,20
BS176,QUPA,0.0017168803851868222,0,52,20
BS176,CEOL,0.002375829444277281,0,52,6
BS176,LIDE,0.06569227318288937,0,52,10
BS176,LIDE,0.1499867018658473,1,52,10
BS176,LIDE,1.3273228961416876e-4,0,52,10
BS176,LIDE,2.269800692218625e-4,0,52,10
BS176,LIDE,1.1309733552923256e-4,0,52,10
BS176,LIDE,0.30447216441163516,1,52,10
BS176,LIDE,3.141592653589793e-4,0,52,10
BS176,ARME,0.4901669937763475,0,52,4
BS176,LIDE,0.6836074198284853,1,52,10
BS176,QUPA,7.853981633974483e-5,0,52,20
BS176,LIDE,0.001003738852821939,0,52,10
BS176,LIDE,3.463605900582747e-4,0,52,10
BS177,LIDE,0.011485662741524284,0,53,10
BS177,LIDE,0.056824342519968776,0,53,10
BS177,UMCA,0.0010752100856911068,1,53,26
BS177,ACMA,0.036305030103047045,0,53,1
BS177,LIDE,0.005234678759043993,0,53,10
BS177,LIDE,0.00292089576967511,1,53,10
BS177,LIDE,6.60519855417254e-4,1,53,10
BS177,LIDE,1.1309733552923256e-4,1,53,10
BS177,SESE,0.6558663712991241,1,53,24
BS177,SESE,0.7658496031104859,0,53,24
BS177,LIDE,0.0029884400117272908,0,53,10
BS177,SESE,0.28790026316394907,0,53,24
BS177,SESE,0.0012165817551026475,0,53,24
BS177,LIDE,8.042477193189871e-4,0,53,10
BS177,SESE,6.039711876526377e-4,0,53,24
BS177,LIDE,0.0025572564200220913,0,53,10
BS177,LIDE,4.5238934211693025e-4,0,53,10
BS177,SESE,0.7896416696742847,0,53,24
BS177,LIDE,0.0026852763206558754,0,53,10
BS177,LIDE,0.009386293450762903,0,53,10
BS177,LIDE,2.0106192982974677e-4,0,53,10
BS177,LIDE,0.11185169404208418,0,53,10
BS177,LIDE,0.002375829444277281,1,53,10
BS177,LIDE,9.621127501618741e-4,0,53,10
BS177,UMCA,3.463605900582747e-4,1,53,26
BS177,LIDE,0.06953208480373949,0,53,10
BS177,LIDE,2.544690049407733e-4,0,53,10
