BSPlotNumber,Species,basal_area,I,plotID,spID,basal_area_z
BS156,LIDE,0.015174677915002098,0,46,1,-0.11794477616809594
BS156,LIDE,9.503317777109126e-5,1,46,1,-0.1818450200867694
BS156,LIDE,0.06990043654237289,0,46,1,0.11395653091571897
BS156,LIDE,0.001880243203173491,0,46,1,-0.1742801630853556
BS156,LIDE,0.01149901451030204,0,46,1,-0.1335204606232726
BS156,UMCA,8.270242660575131e-4,1,46,4,-0.17874319574655045
BS156,LIDE,0.006082123377349841,0,46,1,-0.15647462636843357
BS156,UMCA,7.602654221687301e-4,1,46,4,-0.17902608745139872
BS156,UMCA,6.60519855417254e-4,1,46,4,-0.17944876093981912
BS157,LIDE,0.002496780761440488,1,47,1,-0.171667574987639
BS157,LIDE,3.463605900582747e-4,1,47,1,-0.18078001602145816
BS157,LIDE,2.717477645355171e-4,1,47,1,-0.18109618910334743
BS157,LIDE,1.9006635554218252e-4,1,47,1,-0.1814423154245736
BS157,LIDE,9.503317777109126e-5,0,47,1,-0.1818450200867694
BS157,LIDE,0.035168558960610934,1,47,1,-0.033220374634883997
BS157,LIDE,2.269800692218625e-4,0,47,1,-0.18128589295248101
BS157,LIDE,0.0028274333882308137,1,47,1,-0.17026642901421393
BS157,LIDE,4.908738521234052e-4,1,47,1,-0.18016763868390423
BS157,LIDE,0.011309733552923255,1,47,1,-0.1343225418099601
BS157,LIDE,6.510950774564847e-4,1,47,1,-0.17948869859226832
BS157,LIDE,2.0106192982974677e-4,1,47,1,-0.18139572149671623
BS157,LIDE,0.0030190705400997917,1,47,1,-0.1694543634144141
BS157,LIDE,0.01149901451030204,1,47,1,-0.1335204606232726
BS157,LIDE,9.621127501618741e-4,1,47,1,-0.17817075606144567
BS157,LIDE,0.002206183440983432,0,47,1,-0.17289898593815511
BS157,LIDE,0.005410607947645023,0,47,1,-0.159320184105437
BS157,LIDE,2.269800692218625e-4,1,47,1,-0.18128589295248101
BS157,LIDE,4.908738521234052e-4,1,47,1,-0.18016763868390423
BS157,LIDE,1.1309733552923256e-4,1,47,1,-0.18176847291957512
BS157,LIDE,9.707521299592459e-4,1,47,1,-0.1781341465467006
BS157,LIDE,9.338384162795658e-4,1,47,1,-0.17829056901879317
BS157,LIDE,8.372344421816799e-4,1,47,1,-0.1786999299563972
BS157,LIDE,7.924667468680252e-4,0,47,1,-0.17888963380553075
BS157,LIDE,0.006082123377349841,1,47,1,-0.15647462636843357
BS157,LIDE,0.001963495408493621,1,47,1,-0.17392738048872125
BS157,LIDE,2.835287369864788e-4,0,47,1,-0.18104626703778598
BS157,LIDE,4.908738521234052e-4,1,47,1,-0.18016763868390423
BS157,LIDE,7.853981633974483e-5,1,47,1,-0.18191491097855542
BS157,LIDE,0.001040652566501619,0,47,1,-0.1778379422910359
BS157,LIDE,0.0014145020922788044,0,47,1,-0.17625374874388544
BS157,LIDE,3.141592653589793e-4,0,47,1,-0.18091646966732616
BS157,LIDE,4.1547562843725005e-4,1,47,1,-0.18048713990349757
BS157,LIDE,0.0013320352851220723,0,47,1,-0.1766032032028157
BS157,LIDE,0.005570829172978101,1,47,1,-0.15864124401380109
BS157,LIDE,1.3273228961416876e-4,0,47,1,-0.1816852694769727
BS157,LIDE,0.004307123528071607,0,47,1,-0.1639962175796941
BS157,LIDE,0.0028847674541588276,0,47,1,-0.1700234749618148
BS157,LIDE,0.0013202543126711104,0,47,1,-0.17665312526837718
BS157,LIDE,2.544690049407733e-4,1,47,1,-0.18116940813283758
BS157,LIDE,0.02454369260617026,0,47,1,-0.07824342149591597
BS157,LIDE,1.1309733552923256e-4,0,47,1,-0.18176847291957512
BS157,LIDE,5.128650006985338e-4,1,47,1,-0.1800744508281895
BS157,LIDE,0.0022902210444669595,0,47,1,-0.17254287520381667
BS157,LIDE,0.002640508625342221,0,47,1,-0.17105852578778913
BS157,LIDE,0.0012566370614359172,0,47,1,-0.17692270442240907
BS157,LIDE,0.0011341149479459152,0,47,1,-0.1774418939042483
BS157,LIDE,4.1547562843725005e-4,0,47,1,-0.18048713990349757
BS157,LIDE,0.009503317777109124,0,47,1,-0.14197725852938453
BS157,LIDE,6.291039288813562e-4,0,47,1,-0.179581886447983
BS157,LIDE,3.463605900582747e-4,1,47,1,-0.18078001602145816
BS157,LIDE,7.853981633974483e-5,1,47,1,-0.18191491097855542
BS157,LIDE,2.2776546738526002e-4,0,47,1,-0.1812825648147769
BS157,LIDE,1.1309733552923256e-4,0,47,1,-0.18176847291957512
BS157,LIDE,0.002642079421669016,0,47,1,-0.17105186951238094
BS157,LIDE,0.004071504079052372,0,47,1,-0.16499465889092335
BS157,LIDE,3.463605900582747e-4,0,47,1,-0.18078001602145816
BS157,LIDE,0.08244245981366674,0,47,1,0.16710356191245312
BS157,LIDE,5.725552611167399e-4,0,47,1,-0.17982151236267804
BS157,LIDE,1.7671458676442585e-4,0,47,1,-0.18149889376554323
BS157,LIDE,0.007697687399458391,0,47,1,-0.14962864711110485
BS157,LIDE,0.0028274333882308137,0,47,1,-0.17026642901421393
BS157,LIDE,9.621127501618741e-4,1,47,1,-0.17817075606144567
BS157,LIDE,0.033006357816777764,0,47,1,-0.042382737734264604
BS157,LIDE,0.007238229473870884,1,47,1,-0.15157560766800193
BS157,LIDE,8.55298599939821e-4,0,47,1,-0.17862338278920292
BS157,LIDE,0.14320086173409335,0,47,1,0.42456829470144164
BS159,LIDE,0.3421194399759285,0,48,1,1.2674890591559385
BS159,LIDE,0.0191134497044403,0,48,1,-0.10125416558204661
BS159,LIDE,0.06118958551213179,1,48,1,0.07704415563957276
BS159,LIDE,0.0012228649404098268,0,48,1,-0.1770658143436853
BS159,LIDE,9.0792027688745e-4,1,48,1,-0.1784003975630284
BS159,LIDE,0.2827433388230814,1,48,1,1.0158818487261618
BS159,LIDE,0.019468449674295948,0,48,1,-0.0997498473397945
BS159,LIDE,0.12254174844408687,0,48,1,0.33702496053285896
BS159,LIDE,0.023901236908511144,0,48,1,-0.0809658381378678
BS159,LIDE,0.001675254282526757,1,48,1,-0.17514880702612506
BS159,LIDE,0.3318307240354219,0,48,1,1.2238904552322603
BS159,LIDE,1.5393804002589983e-4,0,48,1,-0.18159540975896207
BS159,LIDE,0.0639274835097353,1,48,1,0.08864604367605693
BS159,LIDE,8.835729338221292e-4,0,48,1,-0.17850356983185542
BS159,LIDE,0.0804247719318987,0,48,1,0.15855357615062649
BS159,LIDE,0.16619025137490004,0,48,1,0.5219862134380816
BS159,LIDE,3.141592653589793e-4,0,48,1,-0.18091646966732616
BS159,LIDE,0.15343852679397912,0,48,1,0.46795056967435367
BS159,LIDE,0.0011663162726452108,1,48,1,-0.1773054402583803
BS159,LIDE,7.484844497177681e-4,0,48,1,-0.1790760095169602
BS159,LIDE,1.7671458676442585e-4,0,48,1,-0.18149889376554323
BS159,LIDE,2.544690049407733e-4,0,48,1,-0.18116940813283758
BS159,LIDE,0.22668554491058857,0,48,1,0.7783360200961976
BS159,LIDE,7.068583470577034e-4,1,48,1,-0.17925240081527735
BS159,LIDE,0.0021158626521927256,1,48,1,-0.17328172177412632
BS159,LIDE,0.03462113644072291,1,48,1,-0.035540086614640004
BS159,LIDE,0.25967226777328134,0,48,1,0.9181178036682957
BS159,LIDE,1.5393804002589983e-4,0,48,1,-0.18159540975896207
BS159,LIDE,0.20749905317695225,0,48,1,0.6970329441227978
BS159,LIDE,0.002196758663022663,0,48,1,-0.17293892359060425
BS159,LIDE,9.621127501618741e-4,0,48,1,-0.17817075606144567
BS159,LIDE,9.432631942403355e-4,0,48,1,-0.17825063136634398
BS159,LIDE,7.853981633974483e-5,0,48,1,-0.18191491097855542
BS159,LIDE,0.013182122774462773,1,48,1,-0.1263882615233915
BS159,LIDE,0.02692894682840831,0,48,1,-0.06813586728857163
BS159,LIDE,0.0012621348485796994,1,48,1,-0.1768994074584804
BS159,LIDE,0.05949155468286652,0,48,1,0.06984872192331386
BS159,LIDE,9.0792027688745e-4,0,48,1,-0.1784003975630284
BS159,LIDE,5.379977419272521e-4,1,48,1,-0.17996795042165833
BS159,LIDE,6.67588438887831e-4,0,48,1,-0.17941880770048224
BS167,LIDE,4.5238934211693025e-4,0,49,1,-0.180330717431405
BS167,LIDE,0.17088771779018017,0,49,1,0.5418918050462892
BS167,LIDE,2.835287369864788e-4,0,49,1,-0.18104626703778598
BS167,LIDE,9.503317777109126e-5,1,49,1,-0.1818450200867694
BS167,LIDE,1.3273228961416876e-4,0,49,1,-0.1816852694769727
BS167,UMCA,1.3273228961416876e-4,0,49,4,-0.1816852694769727
BS167,LIDE,1.7671458676442585e-4,1,49,1,-0.18149889376554323
BS167,LIDE,1.3273228961416876e-4,0,49,1,-0.1816852694769727
BS167,LIDE,4.3118359170519913e-4,1,49,1,-0.18042057714941562
BS167,LIDE,1.1309733552923256e-4,1,49,1,-0.18176847291957512
BS167,LIDE,9.503317777109126e-5,1,49,1,-0.1818450200867694
BS167,LIDE,1.1309733552923256e-4,1,49,1,-0.18176847291957512
BS167,LIDE,2.269800692218625e-4,1,49,1,-0.18128589295248101
BS167,LIDE,2.544690049407733e-4,0,49,1,-0.18116940813283758
BS167,LIDE,9.503317777109126e-5,0,49,1,-0.1818450200867694
BS167,LIDE,1.3273228961416876e-4,1,49,1,-0.1816852694769727
BS167,LIDE,1.3273228961416876e-4,1,49,1,-0.1816852694769727
BS167,LIDE,4.908738521234052e-4,1,49,1,-0.18016763868390423
BS167,LIDE,7.853981633974483e-5,0,49,1,-0.18191491097855542
BS167,LIDE,0.0026554311904467727,1,49,1,-0.17099529117141127
BS167,LIDE,0.006298107872284136,1,49,1,-0.15555938849980674
BS167,LIDE,1.5393804002589983e-4,1,49,1,-0.18159540975896207
BS167,LIDE,3.141592653589793e-4,0,49,1,-0.18091646966732616
BS167,LIDE,0.0026145904859501056,1,49,1,-0.17116835433202435
BS167,LIDE,0.004192455396215579,1,49,1,-0.16448212568449233
BS167,LIDE,0.005756183139539899,1,49,1,-0.15785580351563405
BS167,LIDE,7.853981633974483e-5,0,49,1,-0.18191491097855542
BS167,LIDE,0.04987592496839155,1,49,1,0.029102332012047188
BS167,LIDE,2.269800692218625e-4,1,49,1,-0.18128589295248101
BS167,LIDE,0.0012566370614359172,0,49,1,-0.17692270442240907
BS167,LIDE,0.0019383626672649023,0,49,1,-0.17403388089525237
BS167,LIDE,0.0013854423602330987,0,49,1,-0.17637688983893707
BS167,LIDE,0.0017357299411083606,1,49,1,-0.17489254042290953
BS167,LIDE,4.5238934211693025e-4,0,49,1,-0.180330717431405
BS167,LIDE,9.503317777109126e-5,0,49,1,-0.1818450200867694
BS167,LIDE,0.004780718620600268,0,49,1,-0.16198935054412325
BS167,LIDE,3.330088212805181e-4,0,49,1,-0.18083659436242783
BS167,LIDE,0.0035657076618244147,1,49,1,-0.1671379795723622
BS167,LIDE,4.1547562843725005e-4,0,49,1,-0.18048713990349757
BS167,LIDE,2.544690049407733e-4,0,49,1,-0.18116940813283758
BS167,LIDE,2.835287369864788e-4,0,49,1,-0.18104626703778598
BS167,LIDE,0.0030449886794919074,1,49,1,-0.1693445348701789
BS167,LIDE,9.440485924037328e-4,1,49,1,-0.1782473032286399
BS167,LIDE,1.1309733552923256e-4,0,49,1,-0.18176847291957512
BS167,LIDE,0.006067986210408685,1,49,1,-0.1565345328471073
BS167,LIDE,2.269800692218625e-4,1,49,1,-0.18128589295248101
BS167,LIDE,1.7671458676442585e-4,1,49,1,-0.18149889376554323
BS167,LIDE,0.001032013186704247,1,49,1,-0.17787455180578096
BS167,LIDE,0.001288052987971815,0,49,1,-0.17678957891424518
BS167,LIDE,1.7671458676442585e-4,0,49,1,-0.18149889376554323
BS167,LIDE,5.725552611167399e-4,1,49,1,-0.17982151236267804
BS167,LIDE,3.141592653589793e-4,1,49,1,-0.18091646966732616
BS167,LIDE,2.544690049407733e-4,0,49,1,-0.18116940813283758
BS167,LIDE,1.1309733552923256e-4,0,49,1,-0.18176847291957512
BS167,LIDE,2.269800692218625e-4,1,49,1,-0.18128589295248101
BS167,LIDE,3.8013271108436504e-4,0,49,1,-0.18063690610018196
BS167,LIDE,4.71238898038469e-4,0,49,1,-0.18025084212650663
BS167,LIDE,9.503317777109126e-5,1,49,1,-0.1818450200867694
BS167,LIDE,1.1309733552923256e-4,1,49,1,-0.18176847291957512
BS167,LIDE,2.544690049407733e-4,1,49,1,-0.18116940813283758
BS167,LIDE,6.848671984825749e-4,1,49,1,-0.1793455886709921
BS167,LIDE,1.1309733552923256e-4,0,49,1,-0.18176847291957512
BS167,LIDE,3.8013271108436504e-4,1,49,1,-0.18063690610018196
BS167,LIDE,1.5393804002589983e-4,1,49,1,-0.18159540975896207
BS167,LIDE,0.004264712027248144,1,49,1,-0.16417593701571537
BS167,LIDE,3.463605900582747e-4,0,49,1,-0.18078001602145816
BS167,LIDE,2.544690049407733e-4,1,49,1,-0.18116940813283758
BS167,LIDE,0.003959192141686537,1,49,1,-0.1654705825826093
BS167,LIDE,2.0106192982974677e-4,1,49,1,-0.18139572149671623
BS167,LIDE,7.853981633974483e-5,0,49,1,-0.18191491097855542
BS167,LIDE,1.7671458676442585e-4,1,49,1,-0.18149889376554323
BS167,LIDE,1.7671458676442585e-4,0,49,1,-0.18149889376554323
BS167,LIDE,3.463605900582747e-4,1,49,1,-0.18078001602145816
BS167,LIDE,1.5393804002589983e-4,0,49,1,-0.18159540975896207
BS167,LIDE,1.3273228961416876e-4,1,49,1,-0.1816852694769727
BS168,LIDE,2.269800692218625e-4,1,50,1,-0.18128589295248101
BS168,LIDE,5.230751768227006e-4,1,50,1,-0.1800311850380362
BS168,LIDE,0.005246459731494954,0,50,1,-0.16001576488559338
BS168,LIDE,8.042477193189871e-4,0,50,1,-0.17883971173996926
BS168,LIDE,0.030944687637859458,1,50,1,-0.05111909920752075
BS168,LIDE,0.0028274333882308137,0,50,1,-0.17026642901421393
BS168,LIDE,0.5004423579480762,0,50,1,1.9383850419610398
BS168,LIDE,0.0025077763357280523,1,50,1,-0.17162098105978163
BS168,LIDE,0.003358362546687489,0,50,1,-0.16801660792624395
BS168,LIDE,0.12377875055143785,0,50,1,0.3422667774168126
BS168,LIDE,0.009160884177867838,0,50,1,-0.14342832656837107
BS168,LIDE,4.1547562843725005e-4,0,50,1,-0.18048713990349757
BS168,LIDE,1.5393804002589983e-4,1,50,1,-0.18159540975896207
BS168,LIDE,7.853981633974483e-5,1,50,1,-0.18191491097855542
BS168,LIDE,1.735729941108361e-4,0,50,1,-0.18151220631635961
BS168,LIDE,0.007465209543092746,1,50,1,-0.15061377587151775
BS168,LIDE,0.0019045905462388118,0,50,1,-0.1741769908165286
BS168,LIDE,9.503317777109126e-5,0,50,1,-0.1818450200867694
BS168,LIDE,6.60519855417254e-4,0,50,1,-0.17944876093981912
BS168,LIDE,0.002948384705394021,0,50,1,-0.1697538958077829
BS168,LIDE,0.11702118475356622,0,50,1,0.31363148061075713
BS168,LIDE,0.026374455725049713,0,50,1,-0.07048553250766451
BS168,LIDE,0.0010752100856911068,0,50,1,-0.1776915042320556
BS168,LIDE,6.848671984825749e-4,0,50,1,-0.1793455886709921
BS168,LIDE,2.544690049407733e-4,0,50,1,-0.18116940813283758
BS168,LIDE,0.0010759954838545042,0,50,1,-0.17768817609435153
BS168,LIDE,0.0011011282250832227,0,50,1,-0.17758167568782038
BS168,LIDE,0.0014741923526970103,0,50,1,-0.17600081027837405
BS168,LIDE,8.333074513646927e-4,1,50,1,-0.17871657064491767
BS168,LIDE,8.042477193189871e-4,0,50,1,-0.17883971173996926
BS168,LIDE,2.544690049407733e-4,0,50,1,-0.18116940813283758
BS168,LIDE,3.463605900582747e-4,0,50,1,-0.18078001602145816
BS168,LIDE,1.7671458676442585e-4,0,50,1,-0.18149889376554323
BS168,LIDE,1.1309733552923256e-4,0,50,1,-0.18176847291957512
BS168,LIDE,4.908738521234052e-4,1,50,1,-0.18016763868390423
BS168,LIDE,7.853981633974483e-5,0,50,1,-0.18191491097855542
BS168,LIDE,6.60519855417254e-4,0,50,1,-0.17944876093981912
BS168,LIDE,0.025759488963109506,1,50,1,-0.07309146432997293
BS168,LIDE,0.08193980498909237,0,50,1,0.16497355378183065
BS168,LIDE,8.827875356587317e-4,0,50,1,-0.17850689796955954
BS168,LIDE,0.001219723347756237,0,50,1,-0.17707912689450164
BS168,LIDE,3.141592653589793e-4,1,50,1,-0.18091646966732616
BS168,LIDE,4.3118359170519913e-4,0,50,1,-0.18042057714941562
BS168,LIDE,7.853981633974483e-5,1,50,1,-0.18191491097855542
BS168,LIDE,5.568472978487908e-4,0,50,1,-0.17988807511676
BS168,LIDE,9.621127501618741e-4,0,50,1,-0.17817075606144567
BS168,LIDE,2.544690049407733e-4,0,50,1,-0.18116940813283758
BS168,LIDE,8.55298599939821e-4,0,50,1,-0.17862338278920292
BS168,LIDE,3.8013271108436504e-4,1,50,1,-0.18063690610018196
BS168,LIDE,1.7671458676442585e-4,1,50,1,-0.18149889376554323
BS168,LIDE,1.7671458676442585e-4,0,50,1,-0.18149889376554323
BS168,LIDE,0.05881846845683491,0,50,1,0.06699650791090224
BS175,QUAG,0.0804247719318987,0,51,2,0.15855357615062649
BS175,LIDE,0.0012566370614359172,0,51,1,-0.17692270442240907
BS175,UMCA,0.08211023639054962,1,51,4,0.16569575966361988
BS175,UMCA,0.05027255104090727,1,51,4,0.0307830415526165
BS175,QUAG,0.08761587751596574,0,51,2,0.18902600496934388
BS175,QUAG,0.2290221044466959,0,51,2,0.7882372297658877
BS175,QUAG,0.12068742338030551,0,51,2,0.32916722741348464
BS175,UMCA,0.0084948665353068,1,51,4,-0.1462505873414458
BS175,LIDE,2.269800692218625e-4,1,51,1,-0.18128589295248101
BS175,LIDE,0.0018723892215395167,1,51,1,-0.17431344446239658
BS175,UMCA,0.3473227028084365,1,51,4,1.2895379714455848
BS175,UMCA,0.11103723614664103,1,51,4,0.28827439944323757
BS175,LIDE,0.0202224319111575,1,51,1,-0.09655483514386083
BS175,LIDE,7.154977268550753e-4,1,51,1,-0.17921579130053228
BS175,LIDE,0.042638480892684065,1,51,1,-0.0015664569312119592
BS175,LIDE,0.005156138942704249,0,51,1,-0.1603985007215646
BS175,LIDE,0.012867963509103793,0,51,1,-0.12771951660503053
BS175,LIDE,0.01227184630308513,0,51,1,-0.1302455731224406
BS175,LIDE,1.7671458676442585e-4,0,51,1,-0.18149889376554323
BS175,LIDE,0.0038484510006474965,0,51,1,-0.16593984999888706
BS175,LIDE,1.5393804002589983e-4,1,51,1,-0.18159540975896207
BS175,LIDE,0.0021142918558659306,0,51,1,-0.1732883780495345
BS175,LIDE,7.853981633974483e-5,0,51,1,-0.18191491097855542
BS175,LIDE,1.3273228961416876e-4,0,51,1,-0.1816852694769727
BS176,LIDE,0.17497414443433712,1,52,1,0.559208105520709
BS176,LIDE,0.3216990877275948,1,52,1,1.1809574788494015
BS176,QUPA,7.068583470577034e-4,0,52,3,-0.17925240081527735
BS176,LIDE,0.02377871479502114,0,52,1,-0.08148502761970704
BS176,LIDE,4.908738521234052e-4,0,52,1,-0.18016763868390423
BS176,LIDE,0.002746537377400877,1,52,1,-0.17060922719773597
BS176,LIDE,0.08112613249181262,0,52,1,0.1615256031203856
BS176,QUPA,8.042477193189871e-4,0,52,3,-0.17883971173996926
BS176,LIDE,0.27237058527909125,1,52,1,0.971927134068145
BS176,QUPA,0.012667686977437443,0,52,3,-0.12856819171957543
BS176,QUPA,0.1930202380347203,0,52,3,0.6356787255477591
BS176,QUPA,9.503317777109126e-5,0,52,3,-0.1818450200867694
BS176,QUPA,2.0106192982974677e-4,0,52,3,-0.18139572149671623
BS176,LIDE,8.042477193189871e-4,0,52,1,-0.17883971173996926
BS176,QUPA,0.10178760197630929,0,52,3,0.24907892170208049
BS176,LIDE,4.1547562843725005e-4,1,52,1,-0.18048713990349757
BS176,LIDE,3.604977569994288e-4,1,52,1,-0.1807201095427844
BS176,LIDE,0.02746458837584537,0,52,1,-0.06586607737437708
BS176,QUPA,2.0106192982974677e-4,0,52,3,-0.18139572149671623
BS176,QUPA,0.002589457744721387,0,52,3,-0.1712748547385555
BS176,QUPA,9.636835464886689e-4,0,52,3,-0.17816409978603748
BS176,QUPA,0.0017168803851868222,0,52,3,-0.1749724157278079
BS176,LIDE,0.06569227318288937,0,52,1,0.09612436909716417
BS176,LIDE,0.1499867018658473,1,52,1,0.4533234044648447
BS176,LIDE,1.3273228961416876e-4,0,52,1,-0.1816852694769727
BS176,LIDE,2.269800692218625e-4,0,52,1,-0.18128589295248101
BS176,LIDE,1.1309733552923256e-4,0,52,1,-0.18176847291957512
BS176,LIDE,0.30447216441163516,1,52,1,1.1079581064477253
BS176,LIDE,3.141592653589793e-4,0,52,1,-0.18091646966732616
BS176,LIDE,0.6836074198284853,1,52,1,2.7145500203467474
BS176,QUPA,7.853981633974483e-5,0,52,3,-0.18191491097855542
BS176,LIDE,0.001003738852821939,0,52,1,-0.17799436476312847
BS176,LIDE,3.463605900582747e-4,0,52,1,-0.18078001602145816
BS177,LIDE,0.011485662741524284,0,53,1,-0.13357703896424225
BS177,LIDE,0.056824342519968776,0,53,1,0.05854636628019844
BS177,UMCA,0.0010752100856911068,1,53,4,-0.1776915042320556
BS177,LIDE,0.005234678759043993,0,53,1,-0.16006568695115486
BS177,LIDE,0.00292089576967511,1,53,1,-0.16987038062742632
BS177,LIDE,6.60519855417254e-4,1,53,1,-0.17944876093981912
BS177,LIDE,1.1309733552923256e-4,1,53,1,-0.18176847291957512
BS177,LIDE,0.0029884400117272908,0,53,1,-0.16958416078487393
BS177,LIDE,8.042477193189871e-4,0,53,1,-0.17883971173996926
BS177,LIDE,0.0025572564200220913,0,53,1,-0.17141130838442348
BS177,LIDE,4.5238934211693025e-4,0,53,1,-0.180330717431405
BS177,LIDE,0.0026852763206558754,0,53,1,-0.17086882193865557
BS177,LIDE,0.009386293450762903,0,53,1,-0.14247315104729508
BS177,LIDE,2.0106192982974677e-4,0,53,1,-0.18139572149671623
BS177,LIDE,0.11185169404208418,0,53,1,0.29172567824238677
BS177,LIDE,0.002375829444277281,1,53,1,-0.17218010819407
BS177,LIDE,9.621127501618741e-4,0,53,1,-0.17817075606144567
BS177,UMCA,3.463605900582747e-4,1,53,4,-0.18078001602145816
BS177,LIDE,0.06953208480373949,0,53,1,0.11239563433249719
BS177,LIDE,2.544690049407733e-4,0,53,1,-0.18116940813283758
BS177,LIDE,1.7671458676442585e-4,1,53,1,-0.18149889376554323
BS177,LIDE,9.621127501618741e-4,1,53,1,-0.17817075606144567
BS177,LIDE,8.042477193189871e-4,1,53,1,-0.17883971173996926
BS177,LIDE,2.835287369864788e-4,0,53,1,-0.18104626703778598
BS177,LIDE,2.269800692218625e-4,0,53,1,-0.18128589295248101
BS177,LIDE,0.17367116888126077,0,53,1,0.5536867250696113
BS177,LIDE,0.0014522012041218817,0,53,1,-0.1760939981340888
BS177,LIDE,0.006585563600087603,1,53,1,-0.15434129010010703
BS177,LIDE,8.042477193189871e-4,1,53,1,-0.17883971173996926
BS177,LIDE,4.908738521234052e-4,0,53,1,-0.18016763868390423
BS177,LIDE,3.463605900582747e-4,1,53,1,-0.18078001602145816
BS177,LIDE,0.005859855697108362,1,53,1,-0.15741648933869318
BS177,LIDE,6.448118921493051e-4,0,53,1,-0.17951532369390108
BS177,UMCA,0.024040252383432492,1,53,4,-0.08037675776424252
BS177,LIDE,0.0013202543126711104,1,53,1,-0.17665312526837718
BS177,UMCA,0.05428436485954144,1,53,4,0.047783168945146934
BS177,LIDE,0.0015111060663766905,1,53,1,-0.17584438780628148
BS177,LIDE,0.013039180308724436,1,53,1,-0.12699398258553726
BS177,UMCA,0.01941896959000191,1,53,4,-0.09995952001515264
BS177,LIDE,0.051070515574919075,1,53,1,0.03416442945997963
BS177,LIDE,1.7671458676442585e-4,1,53,1,-0.18149889376554323
BS177,UMCA,0.0032617585725896025,1,53,4,-0.16842596886384795
BS186,QUPA,0.0456167107282872,0,54,3,0.01105384124272609
BS186,QUPA,0.015393804002589986,0,54,3,-0.11701622574865271
BS186,QUPA,0.027759112687119416,0,54,3,-0.06461802573534048
BS186,QUPA,0.020611989400202632,0,54,3,-0.09490407884262843
BS186,QUPA,0.02835287369864788,0,54,3,-0.06210195363104275
BS186,QUPA,0.03529893505573491,0,54,3,-0.03266790377600379
BS186,QUPA,0.11140087549629407,0,54,3,0.2898153272002349
BS186,QUPA,0.4364072748899555,0,54,3,1.6670353186705564
BS186,QUPA,0.34906942832383253,0,54,3,1.296939749699498
BS186,QUPA,0.11363297707666961,0,54,3,0.2992738945552802
BS186,QUPA,0.03563272927517884,0,54,3,-0.03125344525176227
BS186,QUPA,0.07992290250548773,0,54,3,0.1564268961577081
BS186,QUPA,0.09491536804658163,0,54,3,0.21995771679122678
BS186,QUPA,0.021903969378991434,0,54,3,-0.08942929231938793
BS186,QUPA,0.032047386659269476,0,54,3,-0.04644639387096775
BS186,QUPA,0.0191134497044403,0,54,3,-0.10125416558204661
BS186,QUPA,0.29837904545999777,0,54,3,1.0821384141393364
BS186,QUPA,0.011309733552923255,0,54,3,-0.1343225418099601
BS186,QUPA,0.047332020317147214,0,54,3,0.01832249398847514
BS186,QUPA,0.047529155256159986,0,54,3,0.019157856552203683
BS186,QUPA,0.0191134497044403,0,54,3,-0.10125416558204661
BS186,QUPA,0.0084948665353068,0,54,3,-0.1462505873414458
BS186,QUPA,0.01093588402714607,0,54,3,-0.13590673535711056
BS186,QUPA,0.02955924527762636,0,54,3,-0.056989934117548866
BS186,QUPA,0.04861064852715826,0,54,3,0.023740702170745996
BS186,QUPA,0.033653525903417254,0,54,3,-0.039640352266088225
BS186,QUPA,0.014313881527918494,0,54,3,-0.12159241509178689
BS186,QUPA,0.021124069002737767,0,54,3,-0.09273413305955681
BS186,QUPA,0.010386890710931252,0,54,3,-0.13823310361227475
BS186,QUPA,0.018869190875623696,0,54,3,-0.10228921640802095
BS186,UMCA,5.30929158456675e-4,1,54,4,-0.17999790366099522
BS186,UMCA,0.0016619025137490002,1,54,4,-0.1752053853670947
BS187,UMCA,7.547676350249479e-4,1,55,4,-0.17904938441532742
BS187,UMCA,0.015393804002589986,1,55,4,-0.11701622574865271
BS187,UMCA,0.06650830187465932,1,55,4,0.09958230417172158
BS187,UMCA,0.031825904377191405,1,55,4,-0.04738492870352323
BS187,UMCA,0.07354154242788348,1,55,4,0.1293857773119154
BS187,UMCA,0.02350618163232223,0,55,4,-0.08263989140302887
BS187,UMCA,0.008659014751456867,1,55,4,-0.14555500656128942
BS187,UMCA,0.024052818754046853,1,55,4,-0.08032350756097696
BS187,UMCA,6.60519855417254e-4,1,55,4,-0.17944876093981912
BS187,UMCA,0.023235219265950107,1,55,4,-0.08378809891094255
BS187,UMCA,0.09688121964956545,1,55,4,0.22828804546458303
BS187,UMCA,0.018626502843133885,1,55,4,-0.10331761095858709
BS187,UMCA,0.031730871199420314,0,55,4,-0.047787633365719034
BS187,UMCA,0.021903969378991434,1,55,4,-0.08942929231938793
BS187,UMCA,0.07021538120589527,1,55,4,0.11529111413506209
BS187,UMCA,0.024052818754046853,1,55,4,-0.08032350756097696
BS187,UMCA,0.03402737542919444,1,55,4,-0.03805615871893777
BS187,UMCA,0.046258381027782916,1,55,4,0.013772929746973814
BS187,UMCA,0.010207034531513238,1,55,4,-0.1389952471465131
BS187,UMCA,0.03664353671147135,1,55,4,-0.02697013202658871
BS187,UMCA,0.031102552668702346,0,55,4,-0.05045014352899714
BS187,UMCA,0.1314505198115041,0,55,4,0.3747760265104377
BS187,UMCA,0.03529893505573491,1,55,4,-0.03266790377600379
BS187,UMCA,0.005541769440932395,1,55,4,-0.15876438510885268
BS187,UMCA,0.001017876019763093,1,55,4,-0.17793445828445473
